Id,SalePrice,ActualSalePrice,abs.SalePrice...ActualSalePrice.
2139,152452.4767,153635.5573,1183.080633
2140,129472.155,133613.3424,4141.1874
2141,145088.36,144069.1926,1019.1674
2142,130781.8367,133515.284,2733.447333
2143,143894.615,141771.3429,2123.2721
2144,126887.052,130783.697,3896.645
2145,136742.5167,134375.4754,2367.041267
2146,165839.21,155577.8568,10261.3532
2147,183401.414,166970.1254,16431.2886
2148,137338.9133,131308.7379,6030.175433
2149,157967.3067,147966.4045,10000.90217
2150,206354.9387,200206.9271,6148.011567
2151,118648.12,116806.2524,1841.8676
2152,185960.85,178917.7499,7043.1001
2153,163842.3,162901.415,940.885
2154,111573.2933,113445.2522,1871.958867
2155,126866.3567,136671.5293,9805.172633
2156,251701.3027,252828.7196,1127.416933
2157,234122.1673,236071.1086,1948.941267
2158,232074.32,236775.7569,4701.4369
2159,211742.086,210830.2226,911.8634
2160,175788.3,176270.7635,482.4635
2161,257034.4743,253273.5095,3760.964833
2162,401049.8593,388471.5922,12578.26713
2163,369842.7713,355532.6075,14310.16383
2164,262501.914,259316.7386,3185.1754
2165,197848.6253,182015.4202,15833.20513
2166,147446.11,145495.8928,1950.2172
2167,205645.4067,208103.6466,2458.239933
2168,201836.8933,206825.3554,4988.462067
2169,196070.008,198448.5389,2378.5309
2170,228233.3077,218508.2768,9725.030867
2171,141621.3433,147063.3939,5442.050567
2172,137903.5937,139456.4087,1552.815033
2173,163180.2613,159940.3095,3239.951833
2174,235482.9558,231249.3968,4233.559037
2175,292436.8483,282672.6096,9764.238733
2176,325722.964,310291.5947,15431.3693
2177,246957.0573,247079.3194,122.2620611
2178,218031.833,216749.1425,1282.690452
2179,146045.8636,145623.9504,421.9132364
2180,235752.44,234221.5354,1530.9046
2181,195935.5467,199789.9622,3854.415533
2182,234823.218,236014.8555,1191.6375
2183,203911.8967,198333.0059,5578.890767
2184,133221.7533,136069.6182,2847.864867
2185,138132.2783,140857.9446,2725.666267
2186,143337.76,147347.6798,4009.9198
2187,144472.8267,148794.1664,4321.339733
2188,153158.3847,155052.7006,1894.315933
2189,262999.2437,233621.9014,29377.34231
2190,94720.18333,90772.17403,3948.009303
2191,94643.03,95657.62913,1014.59913
2192,98923.04333,103164.682,4241.638667
2193,101567.383,105676.9105,4109.5275
2194,111594.1167,111049.0666,545.0500667
2195,115159.1393,117949.2594,2790.120067
2196,122545.4123,120847.1803,1698.232033
2197,120030.111,119761.7174,268.3936
2198,148639.35,148233.9817,405.3683
2199,166206.4667,165495.9188,710.5478667
2200,123657.5957,133736.3842,10078.78853
2201,132597.35,135188.6722,2591.3222
2202,172277.4407,178409.615,6132.174333
2203,151914.8867,155933.0995,4018.212833
2204,172359.7867,173696.0428,1336.256133
2205,110017.702,114741.8905,4724.1885
2206,132083.8,133698.9684,1615.1684
2207,210064.6987,198115.5731,11949.12557
2208,214880.6,225135.9691,10255.3691
2209,214413.9807,203873.0259,10540.95477
2210,123306.4583,124763.7329,1457.274567
2211,114927.1413,112480.791,2446.350333
2212,112044.256,112437.0843,392.8283
2213,104802.4197,106874.9993,2072.579633
2214,149396.0267,149484.9746,88.94793333
2215,106142.64,104721.8742,1420.7658
2216,144793.4,149474.1424,4680.7424
2217,92913.57167,100233.3782,7319.806533
2218,100431.468,97965.60983,2465.85817
2219,87064.92133,87864.23689,799.3155567
2220,93262.879,95396.29003,2133.41103
2221,312555.4703,320147.3911,7591.920767
2222,266550.9873,271894.382,5343.394667
2223,293436.629,307014.2019,13577.5729
2224,231805.6018,226694.1918,5111.41001
2225,137289.6693,142712.1474,5422.478067
2226,198808.158,203595.3864,4787.2284
2227,201026.56,204328.8795,3302.3195
2228,274139.536,277844.3459,3704.8099
2229,250532.878,239457.543,11075.335
2230,164577.255,166777.2154,2199.9604
2231,231500.629,222053.5437,9447.0853
2232,190984.705,189646.4045,1338.3005
2233,189038.8563,187809.3248,1229.531533
2234,230466.262,247501.585,17035.323
2235,220221.8973,235325.6163,15103.71897
2236,285231.0977,273847.1018,11383.99587
2237,365331.7777,362282.8407,3048.936967
2238,212014.756,205470.3454,6544.4106
2239,114917.3433,119725.7667,4808.423367
2240,163264.6505,161557.6366,1707.013876
2241,173271.462,156845.3764,16426.0856
2242,131473.2247,134217.6107,2744.386033
2243,131516.4333,127257.5134,4258.919933
2244,96411.45833,98798.55904,2387.100707
2245,98370.59833,98903.04681,532.4484767
2246,139167.9417,139145.0839,22.85776667
2247,105641.7667,110163.6093,4521.842633
2248,121194.4017,123000.6807,1806.279033
2249,125936.6243,126010.4404,73.81606667
2250,136586.3167,136044.3499,541.9667667
2251,139586.8713,135067.807,4519.064333
2252,183517.2767,178990.1413,4527.135367
2253,164818.5593,168065.3576,3246.798267
2254,180426.3267,177551.1267,2875.199967
2255,184703.5267,190631.1681,5927.641433
2256,177289.3183,183868.6345,6579.316167
2257,202374.5231,205136.2871,2761.764005
2258,169084.3617,175587.4501,6503.088433
2259,178490.6433,179783.89,1293.246667
2260,157092.06,158561.9341,1469.8741
2261,179714.4147,179572.966,141.4486667
2262,206616.4533,206620.8521,4.398766667
2263,343976.4307,345205.1177,1228.687033
2264,413282.8093,418378.7499,5095.940567
2265,184357.0613,166830.436,17526.62533
2266,262544.397,280595.3122,18050.9152
2267,370144.788,359959.4266,10185.3614
2268,381194.277,376513.4494,4680.8276
2269,146424.9274,153526.7809,7101.853519
2270,179969.7613,182907.3644,2937.603067
2271,227209.37,218958.174,8251.196
2272,201457.0833,199032.472,2424.611333
2273,160608.1697,167550.9904,6942.820733
2274,176237.2213,173099.838,3137.383333
2275,185991.1667,171935.8273,14055.33937
2276,170559.2667,175282.257,4722.990333
2277,177738.7167,181987.0128,4248.296133
2278,150254.8483,149575.8402,679.0081333
2279,131028.6833,128831.0948,2197.588533
2280,120617.057,120951.3132,334.2562
2281,185158.319,186973.4666,1815.147552
2282,185529.3663,197538.2502,12008.88387
2283,100663.0693,99891.18487,771.8844633
2284,106617.4147,113301.3259,6683.911233
2285,132139.6467,137434.0212,5294.374533
2286,123914.62,127090.0735,3175.4535
2287,357051.431,339978.9222,17072.5088
2288,276970.6063,283722.3728,6751.766467
2289,366079.1173,371677.1292,5598.011892
2290,425185.008,413206.8027,11978.2053
2291,334865.9897,331395.9753,3470.014367
2292,405656.0967,410069.9832,4413.886533
2293,446551.1427,441958.7569,4592.385814
2294,386265.7543,391312.9381,5047.183767
2295,439804.5844,437664.3217,2140.262681
2296,289643.797,280597.1992,9046.5978
2297,307697.0717,319090.2476,11393.17593
2298,362804.406,330579.0065,32225.3995
2299,372500.2153,375341.3446,2841.129267
2300,316575.2,317142.2178,567.0178
2301,283459.876,294363.2366,10903.3606
2302,256191.8973,244222.4491,11969.44823
2303,242791.619,238736.0901,4055.5289
2304,250931.3961,248348.6486,2582.747543
2305,206041.8203,192852.3347,13189.48561
2306,210538.6936,193024.2879,17514.40574
2307,190944.7697,195718.6599,4773.890233
2308,250608.3513,229882.7276,20725.62373
2309,277986.633,276964.9315,1021.7015
2310,216875.1877,219216.692,2341.504333
2311,206665.91,199355.1138,7310.7962
2312,174038.0753,181954.9851,7916.909767
2313,179491.262,179592.4333,101.1713
2314,171928.6307,180135.6976,8207.066933
2315,181544.2983,178380.2349,3164.063433
2316,189717.5843,201542.1528,11824.56847
2317,179771.7773,184996.7639,5224.986567
2318,177822.926,182125.748,4302.822
2319,174564.9113,180620.7787,6055.867367
2320,183220.8557,185831.519,2610.663333
2321,251551.2383,245865.4194,5685.818933
2322,175210.0287,177895.8784,2685.849733
2323,177513.9747,179992.0803,2478.105633
2324,178353.1527,177076.9754,1276.177267
2325,217646.7416,219487.2508,1840.509159
2326,176124.2743,176443.0069,318.7325667
2327,206550.2745,211389.2548,4838.980291
2328,221937.6281,222373.421,435.7929351
2329,179504.9267,182618.2593,3113.332633
2330,179540.226,179449.0885,91.1375
2331,344341.542,352747.455,8405.913
2332,330423.664,364057.2773,33633.6133
2333,310502.2507,311061.4482,559.1975333
2334,255703.3335,261852.9096,6149.576071
2335,266246.68,263992.9287,2253.7513
2336,321120.0173,318319.7106,2800.306733
2337,209012.7683,207405.4711,1607.297233
2338,279139.5247,271465.6672,7673.857467
2339,239553.069,235349.0996,4203.9694
2340,405301.969,394152.8139,11149.1551
2341,222311.699,229309.9466,6998.247626
2342,236917.4327,237460.3478,542.9151333
2343,230515.5167,225996.1888,4519.327867
2344,232423.6275,234093.9753,1670.347771
2345,248918.107,244778.2523,4139.8547
2346,217481.4313,218440.9106,959.4792667
2347,204154.1832,205771.8935,1617.71031
2348,225560.4303,232030.4138,6469.983497
2349,172685.3877,181989.942,9304.554333
2350,287037.3503,295495.9019,8458.551567
2351,268857.7083,269960.5293,1102.820967
2352,261457.787,257426.5361,4031.250852
2353,283890.265,279458.0757,4432.1893
2354,118526.2233,133836.6408,15310.41747
2355,140889.9187,148875.4715,7985.552833
2356,157208.2767,157180.8117,27.46496667
2357,199814.6347,207899.932,8085.297333
2358,202200.7267,206833.1039,4632.377233
2359,124537.9883,124849.207,311.2186667
2360,120026.6987,119199.2621,827.4365667
2361,148298.8917,140653.351,7645.540667
2362,245026.285,256253.7263,11227.4413
2363,133888.42,136354.5516,2466.1316
2364,151207.15,156968.2284,5761.0784
2365,211889.9687,218215.2761,6325.307433
2366,190086.84,192219.9568,2133.1168
2367,226895.7247,227188.4206,292.6959333
2368,216445.1465,210820.4007,5624.745824
2369,226276.1853,228408.3403,2132.154967
2370,170709.4823,170736.4025,26.92016667
2371,168872.2773,171724.0264,2851.749067
2372,197887.5217,195856.7082,2030.813467
2373,252246.9057,258733.8574,6486.951733
2374,290714.4993,287199.1713,3515.328033
2375,236237.136,249058.9317,12821.7957
2376,272419.906,262115.6515,10304.2545
2377,325986.5447,320371.5845,5614.960167
2378,148078.4713,146431.7841,1646.687233
2379,189897.79,191203.6099,1305.8199
2380,142811.6867,142436.5043,375.1823667
2381,157919.7,159519.7547,1600.0547
2382,191630.5883,192635.4407,1004.852367
2383,209450.67,210337.3515,886.6815
2384,229212.3402,239193.7184,9981.378204
2385,154638.0333,155050.71,412.6766667
2386,141198.032,141272.0328,74.0008
2387,134276.3436,136030.9636,1754.619973
2388,103304.3217,110616.4768,7312.155133
2389,133225.73,131786.6502,1439.0798
2390,146346.16,142750.5549,3595.6051
2391,143324.9244,136485.9866,6838.937844
2392,115239.2273,114752.8109,486.4164333
2393,167781.5167,159050.1364,8731.380267
2394,148475.2933,146666.3028,1808.990533
2395,187104.0167,197438.2825,10334.26583
2396,147955.3167,146138.505,1816.811667
2397,194458.29,198689.5097,4231.2197
2398,126224.4,131227.7122,5003.3122
2399,74856.884,74044.93027,811.95373
2400,70833.664,73609.00497,2775.34097
2401,121417.83,117301.6911,4116.1389
2402,133925.2467,135773.4614,1848.214733
2403,151415.5183,136066.9872,15348.53113
2404,156815.3567,154524.4286,2290.928067
2405,163203.6,159479.6946,3723.9054
2406,135249.5667,134298.4145,951.1521667
2407,125623.5867,125650.9764,27.38973333
2408,149482.02,139394.7959,10087.2241
2409,137845.9633,136203.3464,1642.616933
2410,163210.2583,169585.1905,6374.932167
2411,122638.695,122022.8898,615.8052
2412,160122.3933,154602.6025,5519.790833
2413,136224.1,134245.7248,1978.3752
2414,136288.8333,137449.249,1160.415667
2415,133078.12,134794.8757,1716.7557
2416,127869.635,125503.7703,2365.8647
2417,129252.4333,130193.0373,940.6039667
2418,128396.7,125451.8765,2944.8235
2419,132379.6417,132114.1713,265.4703667
2420,129479.9211,129747.4462,267.5250889
2421,151865.7653,150514.6008,1351.164533
2422,120773.0083,121077.5683,304.5599667
2423,146175.4483,132105.4774,14069.97093
2424,152377.7417,149026.0234,3351.718267
2425,207260.2867,228145.2837,20884.99703
2426,128906.2737,134361.6619,5455.388233
2427,133091.2983,136405.8644,3314.566067
2428,162633.524,166246.7058,3613.1818
2429,117331.0873,118192.4419,861.3545667
2430,129020.5667,129482.9307,462.3640333
2431,127354.6333,126825.7298,528.9035333
2432,133197.2833,133234.5786,37.29526667
2433,141949.222,143078.2657,1129.043739
2434,136713.8786,142101.9085,5388.029873
2435,149951,150515.4482,564.4482
2436,118402.1667,113718.1953,4683.971367
2437,116681.3333,113050.9007,3630.432633
2438,123473.1117,126421.4923,2948.380633
2439,117411.584,114458.0476,2953.5364
2440,121990.8333,121558.7685,432.0648333
2441,106311.1667,108085.8081,1774.641433
2442,105059.298,108667.3134,3608.0154
2443,121695.1587,123302.3248,1607.166133
2444,126798.5067,134122.6649,7324.158233
2445,97759.76667,95739.53049,2020.236177
2446,141958.1173,136531.0127,5427.104633
2447,200735.352,192876.2137,7859.1383
2448,153757.5517,148171.0332,5586.518467
2449,119081.4147,115574.2211,3507.193567
2450,140564.6283,144643.4065,4078.778167
2451,128032.2217,134084.014,6051.792333
2452,199981.48,201435.717,1454.237
2453,106735.8633,105001.7984,1734.064933
2454,134549.6017,137460.5611,2910.959433
2455,115254.3,116990.0449,1735.7449
2456,126188.7693,126609.9395,421.1701667
2457,122633.533,122432.8014,200.7316
2458,121372.15,121887.5418,515.3918
2459,112011.307,112103.3063,91.9993
2460,141693.1487,136428.74,5264.408667
2461,119694.5853,119678.8232,15.76213333
2462,137171.8583,131425.2432,5746.615133
2463,116802.2393,119470.0641,2667.824767
2464,148695.8963,165511.3191,16815.42277
2465,130127.578,132801.3077,2673.7297
2466,119885.6033,118466.5789,1419.024433
2467,136721.951,143856.1142,7134.1632
2468,96247.838,99220.4361,2972.5981
2469,94504.22667,95185.30843,681.0817633
2470,193574.5987,188996.827,4577.771667
2471,179792.3167,187654.7384,7862.421733
2472,170089.2233,169569.7246,519.4987333
2473,120758.2733,120687.2328,71.04053333
2474,119640.7067,111924.3158,7716.390867
2475,207679.3367,203444.2001,4235.136567
2476,110782.62,111766.1352,983.5152
2477,129396.4583,130563.8574,1167.399067
2478,162050.9667,162785.5779,734.6112333
2479,117658.0767,121680.0434,4021.966733
2480,146542.16,151652.5925,5110.4325
2481,128571.54,127314.7397,1256.8003
2482,132407.0217,132234.1646,172.8570667
2483,122618.582,119683.6248,2934.9572
2484,126634.9867,124333.5501,2301.436567
2485,125230.7667,124475.4517,755.3149667
2486,159244.75,152905.368,6339.382
2487,205017.3813,207091.1171,2073.735767
2488,139480.15,143112.7441,3632.5941
2489,157845.45,157021.2413,824.2087
2490,151454.5533,151072.9516,381.6017333
2491,98848.38633,105330.0058,6481.619467
2492,188338.9667,190953.7716,2614.804933
2493,157024.8117,156158.494,866.3176667
2494,167218.8233,160223.8207,6995.002633
2495,107314.049,107168.2987,145.7503
2496,226899.7287,224473.9982,2425.730467
2497,147830.312,146991.1716,839.1404
2498,119209.3233,118126.9059,1082.417433
2499,102752.475,100890.8374,1861.6376
2500,135763.12,134573.4398,1189.6802
2501,139456.5893,135314.6228,4141.966533
2502,145300.4133,141255.0414,4045.371933
2503,104257.3847,113025.6452,8768.260533
2504,189166.4933,180779.0945,8387.398833
2505,216093.1383,223156.5731,7063.434767
2506,258259.348,260913.8458,2654.497848
2507,318388.229,316819.4518,1568.7772
2508,257313.813,258766.6729,1452.859948
2509,229423.03,227418.2558,2004.7742
2510,238556.068,232705.7413,5850.3267
2511,185915.7619,190593.407,4677.645143
2512,210793.2826,212084.4784,1291.195764
2513,228849.4417,217315.4192,11534.02247
2514,231378.7677,235108.704,3729.936333
2515,160340.1367,151850.1648,8489.971867
2516,172806.0713,173724.6153,918.5439667
2517,134980.9417,136835.2724,1854.330733
2518,140798.075,144335.2446,3537.1696
2519,220481.6123,225485.7026,5004.090261
2520,208750.4567,208463.0466,287.4100667
2521,195949.437,197833.8111,1884.37413
2522,215800.6317,221389.4252,5588.793533
2523,128260.0791,133453.4082,5193.329057
2524,128586.385,137950.5838,9364.1988
2525,138701.5167,146495.2082,7793.691533
2526,150037.6767,136329.9132,13707.76347
2527,116280.8133,117569.2217,1288.408367
2528,131691.6333,129144.3977,2547.235633
2529,132529.575,134837.4636,2307.8886
2530,131123.105,126762.5937,4360.5113
2531,247646.5433,248628.0699,981.5265667
2532,231576.5269,226030.2246,5546.302263
2533,203291.077,200864.4559,2426.62107
2534,241902.0093,240201.3887,1700.620633
2535,293698.745,284724.3576,8974.387374
2536,235664.892,231018.5805,4646.3115
2537,231105.6683,224235.0726,6870.595733
2538,182953.1827,187342.9851,4389.802433
2539,182392.3035,187084.9907,4692.687224
2540,181574.9197,184499.3838,2924.464133
2541,182665.0537,181107.4802,1557.573467
2542,171500.544,176895.0815,5394.5375
2543,131388.0773,134147.3965,2759.319167
2544,132561.03,126539.8039,6021.2261
2545,132269.325,137299.4895,5030.1645
2546,150245.1267,139654.6473,10590.47937
2547,134096.025,140457.6662,6361.6412
2548,152637.8477,153773.0118,1135.164133
2549,165221.5767,166000.8198,779.2431333
2550,407245.7567,385560.9286,21684.82811
2551,142395.1437,149445.5022,7050.358533
2552,128915.8417,124588.466,4327.375667
2553,89588.8,94854.29827,5265.49827
2554,122326.8933,118099.1979,4227.695433
2555,112193.0217,113718.3939,1525.372233
2556,111056.1133,110185.8161,870.2972333
2557,117460.157,119930.5004,2470.3434
2558,158892.5333,153894.8714,4997.661933
2559,139376.3847,133735.0357,5641.348967
2560,132129.6733,131745.812,383.8613333
2561,120289.8067,126520.2738,6230.467133
2562,132049.38,129440.3092,2609.0708
2563,140573.008,138952.5832,1620.4248
2564,174707.7933,172838.3789,1869.414433
2565,148132.377,140710.1304,7422.2466
2566,157007.6667,154211.8732,2795.793467
2567,132550.9933,130217.7388,2333.254533
2568,185516.16,186107.1965,591.0365
2569,181045.5587,187493.477,6447.918333
2570,124371.2583,124392.7149,21.45656667
2571,186005.2657,198265.4438,12260.17813
2572,160483.4867,156298.6334,4184.853267
2573,231398.76,207240.1803,24158.5797
2574,283021.2073,269804.1028,13217.10453
2575,130175.752,125381.1863,4794.5657
2576,134510.24,129134.602,5375.638
2577,150441.2434,155377.0951,4935.851656
2578,95770.15333,96975.85647,1205.703137
2579,81362.22167,88920.2691,7558.047433
2580,127409.315,137590.8017,10181.4867
2581,144788.111,130540.3648,14247.7462
2582,118134.6433,119338.2283,1203.584967
2583,272076.2067,268943.5973,3132.609367
2584,166328.503,162351.0198,3977.4832
2585,209435.786,209229.9819,205.8041
2586,204816.6543,214869.2922,10052.63789
2587,200210.628,196144.0427,4066.5853
2588,136708.3767,139602.3849,2894.008233
2589,141446.39,145854.4405,4408.0505
2590,221207.7873,214908.8347,6298.952633
2591,221142.092,210529.0024,10613.0896
2592,222923.832,227191.4107,4267.5787
2593,265659.701,261700.4514,3959.2496
2594,168337.0133,173433.3792,5096.365867
2595,202903.88,209973.9067,7070.0267
2596,356050.8893,334174.8489,21876.04043
2597,198470.0097,210201.6164,11731.60673
2598,254852.6195,265638.2305,10785.61097
2599,367081.0733,333540.6585,33540.41483
2600,208843.5,185988.0807,22855.4193
2601,151455.3098,152999.2203,1543.910538
2602,91138.43167,89854.80487,1283.626797
2603,93148.485,95491.55557,2343.07057
2604,93995.77167,94935.8726,940.1009333
2605,91758.8,90599.94356,1158.85644
2606,160990.745,152102.6772,8888.0678
2607,175090.052,174658.9688,431.0832
2608,204248.3867,197135.5901,7112.796567
2609,157384.57,155452.0915,1932.4785
2610,118628.1487,115646.569,2981.579667
2611,144859.1687,147256.6538,2397.485133
2612,144638.18,148669.6928,4031.5128
2613,124190.6667,125529.842,1339.175333
2614,118821.5133,123106.2776,4284.764267
2615,145879.85,148414.9524,2535.1024
2616,141879.3,140368.3539,1510.9461
2617,188199.3067,184771.2067,3428.099967
2618,180892.5933,182129.1057,1236.512367
2619,205103.0513,206396.9528,1293.901467
2620,181709.3167,183147.6641,1438.347433
2621,186304.82,183083.8425,3220.9775
2622,188112.2333,190016.3249,1904.091567
2623,248028.9425,240504.0723,7524.870204
2624,301888.696,293542.5042,8346.191774
2625,306845.2983,297862.7646,8982.533733
2626,171676.7693,170272.0741,1404.695233
2627,169145.049,168471.0074,674.0416476
2628,388180.021,390734.399,2554.378
2629,450472.0617,460554.7828,10082.72113
2630,335396.905,334434.7712,962.1338
2631,412507.925,429816.3737,17308.4487
2632,372017.808,384662.8547,12645.0467
2633,299495.74,294689.947,4805.793
2634,376135.894,390656.3031,14520.4091
2635,148193.865,151930.1273,3736.2623
2636,183719.9667,185317.9996,1598.032933
2637,169312.1433,176887.4907,7575.347367
2638,249905.8245,246173.7959,3732.028629
2639,182154.6113,180185.2298,1969.381533
2640,150014.55,154166.301,4151.751
2641,113102.5267,115410.1196,2307.592933
2642,205380.277,204808.3155,571.9615476
2643,111636.1153,110304.3681,1331.747233
2644,134500.3,136823.1215,2322.8215
2645,100082.6693,101932.4243,1849.754967
2646,94150.01833,95106.13914,956.1208067
2647,102513.636,101369.4398,1144.1962
2648,141498.6317,140052.0648,1446.566867
2649,142186.0267,138594.2684,3591.758267
2650,133305.7167,133462.8235,157.1068333
2651,144080.544,146415.0669,2334.5229
2652,403517.4387,409861.1024,6343.663733
2653,257365.484,261232.3886,3866.904648
2654,276105.6267,272724.9328,3380.693867
2655,387262.503,381424.2589,5838.2441
2656,329146.1935,324113.3339,5032.859629
2657,315334.512,318458.04,3123.528
2658,275615.5893,288633.6903,13018.10097
2659,308696.3733,300727.0085,7969.364833
2660,345239.4527,335509.2873,9730.165367
2661,357924.7957,331675.4245,26249.37117
2662,375655.1437,354661.3106,20993.83307
2663,288437.926,285332.9457,3104.9803
2664,271478.1437,273325.7905,1847.646833
2665,315218.8163,315669.2014,450.3850667
2666,274541.1753,280399.177,5858.001667
2667,171607.655,174127.7082,2520.0532
2668,178178.313,182335.1886,4156.8756
2669,179049.4467,183515.7413,4466.294633
2670,293359.6522,276050.2157,17309.4365
2671,180540.795,183468.8189,2928.0239
2672,185492.8087,189358.7721,3865.963433
2673,212942.056,213257.2858,315.2298
2674,209880.6477,214647.3702,4766.722533
2675,168926.1393,172356.8553,3430.715967
2676,193201.3153,191237.1519,1964.163433
2677,198683.5867,198996.0781,312.4914333
2678,262431.0412,256000.2978,6430.743396
2679,281906.925,275400.5596,6506.3654
2680,280703.4707,277955.0616,2748.409067
2681,376887.4237,372169.1587,4718.264967
2682,323527.7807,314447.386,9080.394667
2683,478659.542,488578.4686,9918.9266
2684,317259.3297,301158.9801,16100.34957
2685,324758.1653,325987.7294,1229.564067
2686,267236.0337,264630.1973,2605.836367
2687,322305.3783,319429.9623,2875.416033
2688,232235.024,232384.6439,149.6199
2689,204331.2777,208686.5529,4355.275233
2690,447891.3477,443550.1299,4341.217767
2691,204613.4167,198330.8221,6282.594567
2692,125089.7467,138412.2984,13322.55173
2693,204515.6763,202301.2688,2214.407533
2694,122742.0071,137340.5935,14598.58636
2695,191687.5283,200077.0013,8389.472967
2696,186700.98,189268.0703,2567.0903
2697,206801.6933,200294.8638,6506.829533
2698,202329.8047,204931.6418,2601.837133
2699,177329.57,187314.6364,9985.0664
2700,172682.546,175835.4811,3152.9351
2701,169990.7713,169705.6733,285.0980333
2702,129232.2833,122534.5742,6697.709133
2703,133844.452,135647.3862,1802.9342
2704,142901.9033,143563.1411,661.2377667
2705,123277.1547,124079.6731,802.5184333
2706,120987.0287,120749.463,237.5656667
2707,125724.1883,126974.8092,1250.620867
2708,128190.2633,131746.3673,3556.103967
2709,110105.2433,113715.1256,3609.882267
2710,126798.1167,126708.6905,89.42616667
2711,259645.5653,267867.5006,8221.935267
2712,344111.9737,346319.1699,2207.196233
2713,175711.7956,179501.6614,3789.865759
2714,152094.7248,153761.2971,1666.57229
2715,167925.8267,171817.6956,3891.868933
2716,161564.1387,161868.5726,304.4339333
2717,200424.9117,192013.6531,8411.258567
2718,239623.9227,244840.0002,5216.077533
2719,155175.9047,153962.7199,1213.184767
2720,167965.9167,161494.5307,6471.385967
2721,143039.75,141075.3994,1964.3506
2722,160018.7533,162678.417,2659.663667
2723,144009.8213,149305.1129,5295.291567
2724,132385.3533,128722.0194,3663.333933
2725,128903.78,132465.2835,3561.5035
2726,140306.81,143970.2046,3663.3946
2727,167810.574,171890.4985,4079.9245
2728,167617.3867,165811.0838,1806.302867
2729,153012.645,155703.1089,2690.4639
2730,145109.2833,142518.4767,2590.806633
2731,116240.44,121231.1047,4990.6647
2732,118175.3483,122093.7223,3918.373967
2733,158365.3667,160482.3729,2117.006233
2734,160254.8947,156348.11,3906.784667
2735,135914.9,134705.961,1208.939
2736,150379.888,145909.1299,4470.7581
2737,122318.3733,124681.2395,2362.866167
2738,134907.304,135251.0847,343.7807
2739,162008.2167,160296.1574,1712.059267
2740,134042.9167,134233.1219,190.2052333
2741,148946.3667,148557.3277,389.0389667
2742,148685.425,154224.1085,5538.6835
2743,145952.2183,151699.379,5747.160667
2744,147164.51,152299.2402,5134.7302
2745,132538.0767,136922.5737,4384.497033
2746,128776.6333,131259.4097,2482.776367
2747,150168.5717,158329.7402,8161.168533
2748,134907,130894.7182,4012.2818
2749,134000.415,131337.7929,2662.6221
2750,136417.3667,135227.5125,1189.854167
2751,129934.75,129671.8844,262.8656
2752,229801.2247,223589.3846,6211.840067
2753,157347.75,150104.3222,7243.4278
2754,232352.1673,224370.3382,7981.829133
2755,134041.2687,127288.5265,6752.742167
2756,100819.5733,104175.8286,3356.255267
2757,95959.62333,91013.8561,4945.767233
2758,93824.21233,95915.09393,2090.881597
2759,146173.7167,151602.6689,5428.952233
2760,155474.6367,146057.3772,9417.259467
2761,143293.94,150147.6012,6853.6612
2762,149350.91,144861.6372,4489.2728
2763,194363.52,185891.4789,8472.0411
2764,166177.6307,167368.1471,1190.516433
2765,247513.8707,238691.0242,8822.846467
2766,136123.8997,134805.5437,1318.355967
2767,88444.30667,92833.98961,4389.682943
2768,130850.8467,133693.7105,2842.863833
2769,128733.272,130531.2034,1797.931439
2770,141524.3333,143535.0711,2010.737767
2771,122259.292,122873.5653,614.2733392
2772,123069.5767,122352.138,717.4386667
2773,162172.6467,167480.7514,5308.104733
2774,133372.8917,133328.7856,44.10606667
2775,140061.9967,135143.769,4918.227667
2776,133916.926,135206.9388,1290.0128
2777,149237.6833,142679.867,6557.816333
2778,112925.908,113726.5943,800.6863
2779,137563.012,144144.6775,6581.6655
2780,106673.6333,107356.4789,682.8455667
2781,94312.87467,103132.1321,8819.257433
2782,103544.3317,103205.8837,338.4479667
2783,100155.5893,109016.0723,8860.482967
2784,120417.81,125451.2549,5033.4449
2785,141439.15,138655.042,2784.108
2786,76965.66067,81766.7252,4801.064533
2787,115716.2825,118272.0316,2555.749124
2788,83039.04333,92980.259,9941.215667
2789,170211.3183,172267.834,2056.515667
2790,109789.3087,100721.2254,9068.083267
2791,134050.3867,123277.9903,10772.39637
2792,84823.21233,82374.78613,2448.426203
2793,175960.62,168039.9483,7920.6717
2794,102898.628,112520.1225,9621.4945
2795,119212.517,117961.4091,1251.1079
2796,101658.0883,104451.8366,2793.748267
2797,180085.3553,192297.5358,12212.18047
2798,117662.6567,122315.9558,4653.299133
2799,123106.445,126535.4396,3428.9946
2800,78184.353,83510.97757,5326.62457
2801,110448.6853,113442.8756,2994.190267
2802,141165.2667,134099.5625,7065.704167
2803,156743.1883,167070.204,10327.01567
2804,147705.4307,145861.809,1843.621667
2805,106333.1667,105076.2996,1256.867067
2806,95291.51667,95372.61677,81.10010333
2807,147625.908,152342.5484,4716.6404
2808,150863.1933,151191.7233,328.5299667
2809,136267.5183,133539.2412,2728.277133
2810,131502.6633,132719.0672,1216.403867
2811,164457.4657,162005.4308,2452.034867
2812,151331.0617,144663.3439,6667.717767
2813,155434.6927,163908.3755,8473.682833
2814,149165.1667,158705.7453,9540.578633
2815,105506.6463,113424.8802,7918.233867
2816,219782.482,218827.7508,954.7312
2817,135640.6583,152304.6611,16664.00277
2818,128675.6733,132329.9583,3654.284967
2819,162752.9567,166077.9555,3324.998833
