"Attr_1","Attr_2","Correlation"
"LotShape","PavedDrive","-0.113697666887708"
"LotShape","WoodDeckSF","-0.166945654712976"
"LotShape","OpenPorchSF","-0.0754115554977969"
"LotShape","EnclosedPorch","0.0782131628172447"
"LotShape","X3SsnPorch","-0.0364593330386991"
"LotShape","ScreenPorch","-0.0530543202480013"
"LotShape","PoolArea","-0.020050776084672"
"LotShape","PoolQC","0.00047806219614214"
"LotShape","Fence","-0.0190567147072613"
"LotShape","MiscFeature","0.0208114146566099"
"LotShape","MiscVal","-0.0420613351605052"
"LotShape","MoSold","-0.0334546052940991"
"LotShape","YrSold","0.0364486219364997"
"LotShape","SaleType","-6.06131853707999e-05"
"LotShape","SaleCondition","-0.0381184724221926"
"LotShape","SalePrice","-0.255579870487122"
"LandContour","LandContour","1"
"LandContour","Utilities","0.00823803004362932"
"LandContour","LotConfig","-0.025527353642065"
"LandContour","LandSlope","-0.37426717404098"
"LandContour","Neighborhood","-0.00201316034229968"
"LandContour","Condition1","0.0248009600607938"
"LandContour","Condition2","-0.0161850454208675"
"LandContour","BldgType","0.0511427730173618"
"LandContour","HouseStyle","0.0752337645885007"
"LandContour","OverallQual","0.0289073078680389"
"LandContour","OverallCond","-0.0452707111993944"
"LandContour","YearBuilt","0.161622387559156"
"LandContour","YearRemodAdd","0.0933741756653833"
"LandContour","RoofStyle","-0.00424644952334005"
"LandContour","RoofMatl","-0.0202294174734566"
"LandContour","Exterior1st","-0.0118085418290895"
"LandContour","Exterior2nd","-0.034081842094354"
"LandContour","MasVnrType","-0.0760659001444625"
"LandContour","MasVnrArea","0.0482741242834105"
"LandContour","ExterQual","-0.00361326090069527"
"LandContour","ExterCond","0.0098037769365163"
"LandContour","Foundation","0.0534778274515784"
"LandContour","BsmtQual","-0.00360440420092187"
"LandContour","BsmtCond","0.0231601028867132"
"LandContour","BsmtExposure","0.044561584405757"
"LandContour","BsmtFinType1","-0.0750935224684947"
"LandContour","BsmtFinSF1","-0.0180969027075012"
"LandContour","BsmtFinType2","-0.0307546034936623"
"LandContour","BsmtFinSF2","0.00859468267955934"
"LandContour","BsmtUnfSF","0.020694219704711"
"LandContour","TotalBsmtSF","0.00518939915015284"
"LandContour","Heating","0.015745902334467"
"LandContour","HeatingQC","-0.0662762510668372"
"LandContour","CentralAir","0.105409799266212"
"LandContour","Electrical","0.082649717273463"
"LandContour","X1stFlrSF","-0.0421032005940415"
"LandContour","X2ndFlrSF","-0.0342448303236289"
"LandContour","LowQualFinSF","-0.0983521322485382"
"LandContour","GrLivArea","-0.0685232183192382"
"LandContour","BsmtFullBath","0.0097734641654153"
"LandContour","BsmtHalfBath","0.019060728898216"
"LandContour","FullBath","0.0503633144106471"
"LandContour","HalfBath","0.0297270719424714"
"LandContour","BedroomAbvGr","-0.0408505564468301"
"LandContour","KitchenAbvGr","-0.0389590236822017"
"LandContour","KitchenQual","0.0308132923049022"
"LandContour","TotRmsAbvGrd","-0.0534576798794563"
"LandContour","Functional","0.0361127139446805"
"LandContour","Fireplaces","-0.0522387705236076"
"LandContour","FireplaceQu","0.0277264460781753"
"LandContour","GarageType","-0.0766792856179408"
"LandContour","GarageYrBlt","0.11851681873537"
"LandContour","GarageFinish","-0.0669439820297969"
"LandContour","GarageCars","0.0457691435656254"
"LandContour","GarageArea","0.0476264335642658"
"LandContour","GarageQual","0.00875911157024664"
"LandContour","GarageCond","0.00434600315416804"
"LandContour","PavedDrive","0.140920848147524"
"LandContour","WoodDeckSF","-0.00287867831398635"
"LandContour","OpenPorchSF","0.0406761756622077"
"LandContour","EnclosedPorch","-0.0587424015987624"
"LandContour","X3SsnPorch","-0.0214037059362746"
"LandContour","ScreenPorch","0.00383562178023907"
"LandContour","PoolArea","-0.0130984592686218"
"LandContour","PoolQC","-0.0459543717493177"
"LandContour","Fence","-0.0348169850678874"
"LandContour","MiscFeature","-0.0124247179757437"
"LandContour","MiscVal","0.020911978348867"
"LandContour","MoSold","-0.0115985189704337"
"LandContour","YrSold","0.020506920981377"
"LandContour","SaleType","-0.0219550296566864"
"LandContour","SaleCondition","0.0338092285590437"
"LandContour","SalePrice","0.0154532416609604"
"Utilities","Utilities","1"
"Utilities","LotConfig","-0.0325893033878134"
"Utilities","LandSlope","-0.00590928525142611"
"Utilities","Neighborhood","0.0482143941219062"
"Utilities","Condition1","-0.000950054968737793"
"Utilities","Condition2","-0.000830965107315914"
"Utilities","BldgType","-0.0107781322551862"
"Utilities","HouseStyle","0.0542833489834265"
"Utilities","OverallQual","-0.00188068121531689"
"Utilities","OverallCond","0.00999408667484902"
"Utilities","YearBuilt","-0.0115046025184259"
"Utilities","YearRemodAdd","-0.0340797747466612"
"Utilities","RoofStyle","-0.0128679622018726"
"Utilities","RoofMatl","-0.00329338279540978"
"Utilities","Exterior1st","-0.0296862892044652"
"Utilities","Exterior2nd","-0.0321003839581632"
"Utilities","MasVnrType","-0.0325013463664086"
"Utilities","MasVnrArea","0.0634520342226747"
"Utilities","ExterQual","0.0173692670482084"
"Utilities","ExterCond","0.00953501095684415"
"Utilities","Foundation","-0.0143771544135677"
"Utilities","BsmtQual","0.0227552265391911"
"Utilities","BsmtCond","0.00735787747283424"
"Utilities","BsmtExposure","0.016465014835724"
"Utilities","BsmtFinType1","-0.0103477349532799"
"Utilities","BsmtFinSF1","-0.0191001595880785"
"Utilities","BsmtFinType2","-0.0202593005873363"
"Utilities","BsmtFinSF2","0.0499126174629669"
"Utilities","BsmtUnfSF","-0.0126386044645226"
"Utilities","TotalBsmtSF","-0.0142333828554742"
"Utilities","Heating","-0.00322136533506604"
"Utilities","HeatingQC","0.00695020709434312"
"Utilities","CentralAir","0.00690665608558071"
"Utilities","Electrical","-0.0917276661641186"
"Utilities","X1stFlrSF","0.0122870149462196"
"Utilities","X2ndFlrSF","-0.0208175032786545"
"Utilities","LowQualFinSF","-0.0031479479838519"
"Utilities","GrLivArea","-0.00854548695398779"
"Utilities","BsmtFullBath","-0.0214668011311253"
"Utilities","BsmtHalfBath","0.103380474269687"
"Utilities","FullBath","-0.0268619168132968"
"Utilities","HalfBath","-0.0199393536986259"
"Utilities","BedroomAbvGr","0.0042877640534885"
"Utilities","KitchenAbvGr","-0.00553588932317769"
"Utilities","KitchenQual","-0.0107173509587364"
"Utilities","TotRmsAbvGrd","0.00776931046961981"
"Utilities","Functional","0.00670153557074711"
"Utilities","Fireplaces","0.0157210555355542"
"Utilities","FireplaceQu","-0.0112582488233413"
"Utilities","GarageType","-0.00309857982879677"
"Utilities","GarageYrBlt","-0.0224698366556573"
"Utilities","GarageFinish","-0.00573645288682275"
"Utilities","GarageCars","0.00816100214380151"
"Utilities","GarageArea","0.00637195653883149"
"Utilities","GarageQual","0.00564564302918582"
"Utilities","GarageCond","0.0048700070250327"
"Utilities","PavedDrive","0.00758556524894003"
"Utilities","WoodDeckSF","-0.0196920863969202"
"Utilities","OpenPorchSF","0.0281985760737163"
"Utilities","EnclosedPorch","-0.00940718463314249"
"Utilities","X3SsnPorch","-0.00304578152988887"
"Utilities","ScreenPorch","0.102365482668061"
"Utilities","PoolArea","-0.0017983611799122"
"Utilities","PoolQC","-0.000306436626214821"
"Utilities","Fence","0.00655450642437302"
"Utilities","MiscFeature","0.00103373179968424"
"Utilities","MiscVal","-0.00229568124027091"
"Utilities","MoSold","-0.051551659624072"
"Utilities","YrSold","0.0233525382658035"
"Utilities","SaleType","-0.125995011563888"
"Utilities","SaleCondition","-0.0897006759217678"
"Utilities","SalePrice","-0.0143142961472488"
"LotConfig","LotConfig","1"
"LotConfig","LandSlope","-0.00725611791092621"
"LotConfig","Neighborhood","-0.0332701685913706"
"LotConfig","Condition1","0.0214565837549165"
"LotConfig","Condition2","0.0338681067397122"
"LotConfig","BldgType","0.107229488195918"
"LotConfig","HouseStyle","-0.0329454861021345"
"LotConfig","OverallQual","-0.0310862892687149"
"LotConfig","OverallCond","-0.0307878504867902"
"LotConfig","YearBuilt","0.0136288049804614"
"LotConfig","YearRemodAdd","-0.00516079283275386"
"LotConfig","RoofStyle","-0.0103640928791008"
"LotConfig","RoofMatl","-0.0684648071675109"
"LotConfig","Exterior1st","0.0233163264990718"
"LotConfig","Exterior2nd","0.005546111486137"
"LotConfig","MasVnrType","0.00182554627442224"
"LotConfig","MasVnrArea","-0.0316389361074771"
"LotConfig","ExterQual","-0.0025029708566102"
"LotConfig","ExterCond","0.0348977519777095"
"LotConfig","Foundation","-0.0117553337056257"
"LotConfig","BsmtQual","0.0201264660090971"
"LotConfig","BsmtCond","0.0338225236177411"
"LotConfig","BsmtExposure","0.0159692640625274"
"LotConfig","BsmtFinType1","0.0161393435560963"
"LotConfig","BsmtFinSF1","-0.0238038994194028"
"LotConfig","BsmtFinType2","-0.00230138279506485"
"LotConfig","BsmtFinSF2","-0.0103568115467414"
"LotConfig","BsmtUnfSF","-0.0114108481761523"
"LotConfig","TotalBsmtSF","-0.040049076563231"
"LotConfig","Heating","-2.3527633322217e-05"
"LotConfig","HeatingQC","-0.0102166170375189"
"LotConfig","CentralAir","-0.00372884418144252"
"LotConfig","Electrical","-0.0253533654800909"
"LotConfig","X1stFlrSF","-0.0624142163592371"
"LotConfig","X2ndFlrSF","-0.0515563465685165"
"LotConfig","LowQualFinSF","-0.00499208958738707"
"LotConfig","GrLivArea","-0.089208111870212"
"LotConfig","BsmtFullBath","-0.012950616415653"
"LotConfig","BsmtHalfBath","-0.00992688338220326"
"LotConfig","FullBath","-0.00753069558948873"
"LotConfig","HalfBath","-0.0258038181671335"
"LotConfig","BedroomAbvGr","-0.0565736629421169"
"LotConfig","KitchenAbvGr","-0.00250004784555711"
"LotConfig","KitchenQual","-0.010437019398839"
"LotConfig","TotRmsAbvGrd","-0.0492460768131456"
"LotConfig","Functional","-0.021119082950495"
"LotConfig","Fireplaces","-0.0610434280541418"
"LotConfig","FireplaceQu","-0.039806716959619"
"LotConfig","GarageType","0.0115616618403488"
"LotConfig","GarageYrBlt","-0.00196252353336763"
"LotConfig","GarageFinish","0.0155627592866754"
"LotConfig","GarageCars","-0.0669673876401683"
"LotConfig","GarageArea","-0.064023272133122"
"LotConfig","GarageQual","0.02316661724872"
"LotConfig","GarageCond","0.0312846803713331"
"LotConfig","PavedDrive","-0.0450583943259004"
"LotConfig","WoodDeckSF","-0.0356345696040964"
"LotConfig","OpenPorchSF","-0.0546136780272099"
"LotConfig","EnclosedPorch","-0.0704289784461612"
"LotConfig","X3SsnPorch","-0.0304793824749653"
"LotConfig","ScreenPorch","-0.00465681993118023"
"LotConfig","PoolArea","-0.0467977661518807"
"LotConfig","PoolQC","0.0142936074535493"
"LotConfig","Fence","0.0671910601314162"
"LotConfig","MiscFeature","0.00533532334256794"
"LotConfig","MiscVal","-0.0184274826773553"
"LotConfig","MoSold","0.0189022532952666"
"LotConfig","YrSold","-0.00599240289013267"
"LotConfig","SaleType","0.0188698791927236"
"LotConfig","SaleCondition","0.0515790188736714"
"LotConfig","SalePrice","-0.0673960231594175"
"LandSlope","LandSlope","1"
"LandSlope","Neighborhood","-0.0802661882420586"
"LandSlope","Condition1","-0.0167616908455355"
"LandSlope","Condition2","-0.0263215415370585"
"LandSlope","BldgType","-0.0535823577591273"
"LandSlope","HouseStyle","-0.0317933383505832"
"LandSlope","OverallQual","-0.0664496299613695"
"LandSlope","OverallCond","0.0103545199730405"
"LandSlope","YearBuilt","-0.0736391667740433"
"LandSlope","YearRemodAdd","-0.0591045007532938"
"LandSlope","RoofStyle","-0.0277393193161054"
"LandSlope","RoofMatl","0.178677550394536"
"LandSlope","Exterior1st","-0.0456603001586913"
"LandSlope","Exterior2nd","-0.03287828253713"
"LandSlope","MasVnrType","0.0348515558882268"
"LandSlope","MasVnrArea","-0.0210829320955531"
"LandSlope","ExterQual","0.0210404654011777"
"LandSlope","ExterCond","0.000833709783434088"
"LandSlope","Foundation","-0.0277815421852525"
"LandSlope","BsmtQual","0.0139262079258053"
"LandSlope","BsmtCond","0.00244641277081566"
"LandSlope","BsmtExposure","-0.165347351155092"
"LandSlope","BsmtFinType1","-0.0589939974548283"
"LandSlope","BsmtFinSF1","0.113834194499089"
"LandSlope","BsmtFinType2","-0.0647189239270189"
"LandSlope","BsmtFinSF2","0.0855183846962381"
"LandSlope","BsmtUnfSF","-0.116456493668159"
"LandSlope","TotalBsmtSF","0.0324980011369139"
"LandSlope","Heating","0.00585644296991198"
"LandSlope","HeatingQC","0.0356735323093675"
"LandSlope","CentralAir","-0.0108485985381597"
"LandSlope","Electrical","-0.0143485241019969"
"LandSlope","X1stFlrSF","0.0683229050049738"
"LandSlope","X2ndFlrSF","-0.00925541102284888"
"LandSlope","LowQualFinSF","0.0138878067467389"
"LandSlope","GrLivArea","0.0438604672798931"
"LandSlope","BsmtFullBath","0.116164527784252"
"LandSlope","BsmtHalfBath","0.0702991415600235"
"LandSlope","FullBath","-0.0469357608298133"
"LandSlope","HalfBath","0.000780656721696484"
"LandSlope","BedroomAbvGr","-0.0481964028438331"
"LandSlope","KitchenAbvGr","-0.036467400630927"
"LandSlope","KitchenQual","-0.00273502366558728"
"LandSlope","TotRmsAbvGrd","-0.0337681608701452"
"LandSlope","Functional","-0.106851470810801"
"LandSlope","Fireplaces","0.123994738383946"
"LandSlope","FireplaceQu","0.0600435897905606"
"LandSlope","GarageType","-0.00133651565483279"
"LandSlope","GarageYrBlt","-0.0721308128980849"
"LandSlope","GarageFinish","0.0226783934517576"
"LandSlope","GarageCars","-0.00268346191784565"
"LandSlope","GarageArea","0.0048255276586759"
"LandSlope","GarageQual","0.0152657401257697"
"LandSlope","GarageCond","-0.0165903716662936"
"LandSlope","PavedDrive","-0.0245378588273421"
"LandSlope","WoodDeckSF","0.0951559366592287"
"LandSlope","OpenPorchSF","-0.0326215878763269"
"LandSlope","EnclosedPorch","-0.0088429744187665"
"LandSlope","X3SsnPorch","0.00869424453922175"
"LandSlope","ScreenPorch","0.0529760429930053"
"LandSlope","PoolArea","-0.0155048355987038"
"LandSlope","PoolQC","-0.00264198847481472"
"LandSlope","Fence","0.0452478560813834"
"LandSlope","MiscFeature","0.00891247085751645"
"LandSlope","MiscVal","-0.0035184096302021"
"LandSlope","MoSold","0.00707168665805575"
"LandSlope","YrSold","-0.00230463241571418"
"LandSlope","SaleType","0.0550434799813878"
"LandSlope","SaleCondition","-0.0430948009087797"
"LandSlope","SalePrice","0.0511522481794665"
"Neighborhood","Neighborhood","1"
"Neighborhood","Condition1","-0.0254283472798406"
"Neighborhood","Condition2","0.0247823728669846"
"Neighborhood","BldgType","-0.00873485678456147"
"Neighborhood","HouseStyle","0.0399522732052021"
"Neighborhood","OverallQual","0.163493902195268"
"Neighborhood","OverallCond","-0.0102418819352806"
"Neighborhood","YearBuilt","0.0548792697292408"
"Neighborhood","YearRemodAdd","0.0674191384207081"
"Neighborhood","RoofStyle","0.104201483449332"
"Neighborhood","RoofMatl","-0.00339695538766141"
"Neighborhood","Exterior1st","-0.0780054859744119"
"Neighborhood","Exterior2nd","-0.0939559082748978"
"Neighborhood","MasVnrType","0.0753609011897014"
"Neighborhood","MasVnrArea","0.0931977815873699"
"Neighborhood","ExterQual","-0.109628892424892"
"Neighborhood","ExterCond","0.0243701186026965"
"Neighborhood","Foundation","0.0267483493311887"
"Neighborhood","BsmtQual","-0.117265488322555"
"Neighborhood","BsmtCond","0.013051600675402"
"Neighborhood","BsmtExposure","0.0643304040932644"
"Neighborhood","BsmtFinType1","-0.0349799794172335"
"Neighborhood","BsmtFinSF1","0.0959413886468609"
"Neighborhood","BsmtFinType2","-0.0371736476632337"
"Neighborhood","BsmtFinSF2","0.0456704940772434"
"Neighborhood","BsmtUnfSF","0.00883873486904249"
"Neighborhood","TotalBsmtSF","0.125441285721213"
"Neighborhood","Heating","-0.0141665883167687"
"Neighborhood","HeatingQC","-0.00554235891670357"
"Neighborhood","CentralAir","0.034055271306146"
"Neighborhood","Electrical","0.0692054172168354"
"Neighborhood","X1stFlrSF","0.150352511453197"
"Neighborhood","X2ndFlrSF","0.0277608400710928"
"Neighborhood","LowQualFinSF","0.0621323670992648"
"Neighborhood","GrLivArea","0.13942271274612"
"Neighborhood","BsmtFullBath","0.0477036549142345"
"Neighborhood","BsmtHalfBath","-0.0158796144496481"
"Neighborhood","FullBath","0.129667304763667"
"Neighborhood","HalfBath","0.0497557053332943"
"Neighborhood","BedroomAbvGr","0.0623344817624562"
"Neighborhood","KitchenAbvGr","0.0695658608566671"
"Neighborhood","KitchenQual","-0.100360685890078"
"Neighborhood","TotRmsAbvGrd","0.108012488527461"
"Neighborhood","Functional","0.0302597506188205"
"Neighborhood","Fireplaces","0.0580435647725536"
"Neighborhood","FireplaceQu","-0.0170206164943566"
"Neighborhood","GarageType","-0.03995393106443"
"Neighborhood","GarageYrBlt","0.065977970545361"
"Neighborhood","GarageFinish","-0.022925063978994"
"Neighborhood","GarageCars","0.163090297483099"
"Neighborhood","GarageArea","0.183114089610492"
"Neighborhood","GarageQual","-0.0287636281537629"
"Neighborhood","GarageCond","0.00725290569865437"
"Neighborhood","PavedDrive","0.0277516795056787"
"Neighborhood","WoodDeckSF","0.0487643897536748"
"Neighborhood","OpenPorchSF","0.137089430364943"
"Neighborhood","EnclosedPorch","0.0427750498749056"
"Neighborhood","X3SsnPorch","-0.0222687235428712"
"Neighborhood","ScreenPorch","0.0187045198464233"
"Neighborhood","PoolArea","-0.00592584104133237"
"Neighborhood","PoolQC","-0.0241389968197866"
"Neighborhood","Fence","0.0127090379418253"
"Neighborhood","MiscFeature","-0.00569677503195412"
"Neighborhood","MiscVal","0.00174260068216463"
"Neighborhood","MoSold","0.0187332038557384"
"Neighborhood","YrSold","0.0388229094756966"
"Neighborhood","SaleType","-0.0343916008228142"
"Neighborhood","SaleCondition","0.0101681372057146"
"Neighborhood","SalePrice","0.170941315846194"
"Condition1","Condition1","1"
"Condition1","Condition2","-0.0742677263358634"
"Condition1","BldgType","-0.0235014646521992"
"Condition1","HouseStyle","0.0967142193495763"
"Condition1","OverallQual","0.100104552344048"
"Condition1","OverallCond","-0.0322429569945909"
"Condition1","YearBuilt","0.158305754127657"
"Condition1","YearRemodAdd","0.136621717100493"
"Condition1","RoofStyle","0.00295573201145214"
"Condition1","RoofMatl","0.00992403771926915"
"Condition1","Exterior1st","0.0131456844276878"
"Condition1","Exterior2nd","0.00364931903573029"
"Condition1","MasVnrType","0.00248318679955778"
"Condition1","MasVnrArea","0.0223984685614186"
"Condition1","ExterQual","-0.074854506740871"
"Condition1","ExterCond","0.0768410137755101"
"Condition1","Foundation","0.0740203298975803"
"Condition1","BsmtQual","-0.107398603783229"
"Condition1","BsmtCond","0.00656182296722447"
"Condition1","BsmtExposure","-0.0250066403543217"
"Condition1","BsmtFinType1","-0.0300715117018808"
"Condition1","BsmtFinSF1","0.0309811325173621"
"Condition1","BsmtFinType2","-0.0349053712224888"
"Condition1","BsmtFinSF2","0.0286996953867108"
"Condition1","BsmtUnfSF","0.0146716939542116"
"Condition1","TotalBsmtSF","0.0575401863436332"
"Condition1","Heating","-0.0231833075462672"
"Condition1","HeatingQC","-0.0756554468880122"
"Condition1","CentralAir","0.0127720018956494"
"Condition1","Electrical","0.0800341733692872"
"Condition1","X1stFlrSF","0.0481723245007164"
"Condition1","X2ndFlrSF","0.0174207641736968"
"Condition1","LowQualFinSF","-0.0516421450517991"
"Condition1","GrLivArea","0.0451329667586166"
"Condition1","BsmtFullBath","0.0265141657224585"
"Condition1","BsmtHalfBath","-0.0583283338051509"
"Condition1","FullBath","0.0959845423773892"
"Condition1","HalfBath","0.060240710533561"
"Condition1","BedroomAbvGr","0.0136824073974813"
"Condition1","KitchenAbvGr","-0.0757239345735843"
"Condition1","KitchenQual","-0.0500284120203887"
"Condition1","TotRmsAbvGrd","0.0525241634161591"
"Condition1","Functional","-0.0148772874415454"
"Condition1","Fireplaces","0.00587756534078887"
"Condition1","FireplaceQu","0.0168302933888397"
"Condition1","GarageType","-0.0433078608297885"
"Condition1","GarageYrBlt","0.140485494447202"
"Condition1","GarageFinish","-0.118676279211536"
"Condition1","GarageCars","0.104240148691191"
"Condition1","GarageArea","0.0752084930991034"
"Condition1","GarageQual","0.0715802799229605"
"Condition1","GarageCond","0.0222761052084462"
"Condition1","PavedDrive","0.105864198236462"
"Condition1","WoodDeckSF","0.0453377197920745"
"Condition1","OpenPorchSF","0.0858607175009259"
"Condition1","EnclosedPorch","-0.0792130519494779"
"Condition1","X3SsnPorch","0.070610210449609"
"Condition1","ScreenPorch","0.0110425240816331"
"Condition1","PoolArea","0.00874248196016047"
"Condition1","PoolQC","0.0130567856821354"
"Condition1","Fence","0.0108764718021057"
"Condition1","MiscFeature","0.0560071866166884"
"Condition1","MiscVal","-0.0114535562784328"
"Condition1","MoSold","-0.00986831439719809"
"Condition1","YrSold","-0.00981907588599031"
"Condition1","SaleType","-0.00628987494539475"
"Condition1","SaleCondition","0.0577469214007914"
"Condition1","SalePrice","0.0911549115409283"
"Condition2","Condition2","1"
"Condition2","BldgType","0.00901392842929084"
"Condition2","HouseStyle","-0.0269399626237312"
"Condition2","OverallQual","0.014938564603797"
"Condition2","OverallCond","0.0144943339241817"
"Condition2","YearBuilt","0.0288033486649976"
"Condition2","YearRemodAdd","0.00751161553761913"
"Condition2","RoofStyle","0.0414372774819562"
"Condition2","RoofMatl","-0.00399282514832128"
"Condition2","Exterior1st","-0.00537507412263752"
"Condition2","Exterior2nd","-0.0157509813051143"
"Condition2","MasVnrType","-0.00494466684572034"
"Condition2","MasVnrArea","0.0377362743658588"
"Condition2","ExterQual","-0.0285057570948873"
"Condition2","ExterCond","-0.0209804295661145"
"Condition2","Foundation","-0.00644237834967105"
"Condition2","BsmtQual","0.00907764875801488"
"Condition2","BsmtCond","0.0333099919857822"
"Condition2","BsmtExposure","0.00369309648908368"
"Condition2","BsmtFinType1","0.0152864054678566"
"Condition2","BsmtFinSF1","0.0132286686328579"
"Condition2","BsmtFinType2","-0.0131232014054283"
"Condition2","BsmtFinSF2","0.054116258926793"
"Condition2","BsmtUnfSF","0.0168630777263153"
"Condition2","TotalBsmtSF","0.0506371854138128"
"Condition2","Heating","-0.00390551275718974"
"Condition2","HeatingQC","-0.017431812203327"
"Condition2","CentralAir","-0.0237983073845506"
"Condition2","Electrical","0.0196656103574008"
"Condition2","X1stFlrSF","0.0399877610823769"
"Condition2","X2ndFlrSF","-0.000272210273156284"
"Condition2","LowQualFinSF","-0.0402215512697877"
"Condition2","GrLivArea","0.0254705127742844"
"Condition2","BsmtFullBath","-0.000530855296149716"
"Condition2","BsmtHalfBath","-0.00765133913989212"
"Condition2","FullBath","0.0202637863195427"
"Condition2","HalfBath","0.0231793972687219"
"Condition2","BedroomAbvGr","-0.0142622527802763"
"Condition2","KitchenAbvGr","0.0293138603976644"
"Condition2","KitchenQual","-0.0384914425142285"
"Condition2","TotRmsAbvGrd","0.0208144262218815"
"Condition2","Functional","0.00812479490587711"
"Condition2","Fireplaces","-0.0137748274642835"
"Condition2","FireplaceQu","-0.00777081435109444"
"Condition2","GarageType","0.050368771777831"
"Condition2","GarageYrBlt","-0.0061821496415354"
"Condition2","GarageFinish","-0.00361023902834251"
"Condition2","GarageCars","0.0240565353990129"
"Condition2","GarageArea","0.055395391851346"
"Condition2","GarageQual","-0.0243284134034495"
"Condition2","GarageCond","0.0527535460268882"
"Condition2","PavedDrive","-0.00678794682668095"
"Condition2","WoodDeckSF","0.0116331111881067"
"Condition2","OpenPorchSF","0.0345068150261612"
"Condition2","EnclosedPorch","0.0130978138667164"
"Condition2","X3SsnPorch","-0.00369263879855776"
"Condition2","ScreenPorch","-0.00857648250607188"
"Condition2","PoolArea","-0.00218029369526257"
"Condition2","PoolQC","-0.000371517052078675"
"Condition2","Fence","0.0319671370611827"
"Condition2","MiscFeature","-0.181724699042566"
"Condition2","MiscVal","0.126813740237599"
"Condition2","MoSold","0.00404869820231128"
"Condition2","YrSold","-0.0214947122703468"
"Condition2","SaleType","0.00658532752598631"
"Condition2","SaleCondition","0.045074266678413"
"Condition2","SalePrice","0.00751273403633305"
"BldgType","BldgType","1"
"BldgType","HouseStyle","0.0665518588584093"
"BldgType","OverallQual","0.0498343392911645"
"BldgType","OverallCond","-0.162039524120655"
"BldgType","YearBuilt","0.217584371550792"
"BldgType","YearRemodAdd","0.104855347096734"
"BldgType","RoofStyle","-0.0543885687599117"
"BldgType","RoofMatl","-0.0384235615759849"
"BldgType","Exterior1st","-0.112111962229476"
"BldgType","Exterior2nd","-0.142748407496305"
"BldgType","MasVnrType","-0.0287512280130294"
"BldgType","MasVnrArea","0.0431485998996955"
"BldgType","ExterQual","-0.0878617289950718"
"BldgType","ExterCond","0.0850671330108372"
"BldgType","Foundation","0.14289213725257"
"BldgType","BsmtQual","-0.117011860988029"
"BldgType","BsmtCond","0.0322244831785724"
"BldgType","BsmtExposure","-0.0465527921591511"
"BldgType","BsmtFinType1","-0.0582225350775491"
"BldgType","BsmtFinSF1","0.00699958223699883"
"BldgType","BsmtFinType2","0.0245161926408043"
"BldgType","BsmtFinSF2","-0.0173756950023113"
"BldgType","BsmtUnfSF","-0.0505561069516215"
"BldgType","TotalBsmtSF","-0.0500326989750984"
"BldgType","Heating","0.00554889742892572"
"BldgType","HeatingQC","-0.0103960881395715"
"BldgType","CentralAir","0.0181968052542348"
"BldgType","Electrical","0.0738975605209049"
"BldgType","X1stFlrSF","-0.0736880221953251"
"BldgType","X2ndFlrSF","-0.0842119208158842"
"BldgType","LowQualFinSF","-0.030339298213585"
"BldgType","GrLivArea","-0.126975194832126"
"BldgType","BsmtFullBath","0.0515357167613222"
"BldgType","BsmtHalfBath","-0.00341310559808906"
"BldgType","FullBath","0.0707574928052426"
"BldgType","HalfBath","-0.00758795121633424"
"BldgType","BedroomAbvGr","-0.277543011184496"
"BldgType","KitchenAbvGr","0.182926129611738"
"BldgType","KitchenQual","-0.0245306104136047"
"BldgType","TotRmsAbvGrd","-0.198413369113001"
"BldgType","Functional","0.00962977252114538"
"BldgType","Fireplaces","-0.0899417375537078"
"BldgType","FireplaceQu","-0.0436070211530599"
"BldgType","GarageType","-0.0110239198147305"
"BldgType","GarageYrBlt","0.196595231936243"
"BldgType","GarageFinish","-0.0627331750322448"
"BldgType","GarageCars","0.00740228113671874"
"BldgType","GarageArea","-0.0614210408600492"
"BldgType","GarageQual","0.0676000020809885"
"BldgType","GarageCond","0.0619533517213037"
"BldgType","PavedDrive","0.0593901699325248"
"BldgType","WoodDeckSF","-0.0130747941278762"
"BldgType","OpenPorchSF","-0.0371598875905724"
"BldgType","EnclosedPorch","-0.114726496977474"
"BldgType","X3SsnPorch","-0.0228446414615776"
"BldgType","ScreenPorch","-0.0280456757337207"
"BldgType","PoolArea","-0.0282797599993025"
"BldgType","PoolQC","-0.00481880633387238"
"BldgType","Fence","0.0576354181015745"
"BldgType","MiscFeature","-0.0167072857226686"
"BldgType","MiscVal","-0.00958317276618458"
"BldgType","MoSold","-0.0257643798215372"
"BldgType","YrSold","0.00200592326622047"
"BldgType","SaleType","-0.0391739968527619"
"BldgType","SaleCondition","-0.00353033865756762"
"BldgType","SalePrice","-0.0855906081835295"
"HouseStyle","HouseStyle","1"
"HouseStyle","OverallQual","0.218439821672718"
"HouseStyle","OverallCond","-0.031329240310242"
"HouseStyle","YearBuilt","0.270494210332968"
"HouseStyle","YearRemodAdd","0.209973451313658"
"HouseStyle","RoofStyle","-0.0326288762892685"
"HouseStyle","RoofMatl","0.0453581502575836"
"HouseStyle","Exterior1st","-0.0364451974985311"
"HouseStyle","Exterior2nd","-0.0710026976124581"
"HouseStyle","MasVnrType","-0.133505955496085"
"HouseStyle","MasVnrArea","0.169148314359142"
"HouseStyle","ExterQual","-0.0926096995665709"
